monthly_income,savings_amount,credit_score,available_credit_limit,avg_session_minutes,weekly_logins,feature_click_count,app_open_count,satisfaction_rating,positive_review_score,recommend_likelihood,support_experience_score,account_age_months,total_purchases,loyalty_points,referral_count,device_type_score,browser_version_score,timezone_offset_score,screen_resolution_score,signup_channel_score,marketing_email_opens,page_load_time_score,weather_at_signup_score,Churn
5225.643237204922,3176.383211908058,643.4547200588444,4149.328731499933,23.893427148990842,6.383997062662749,38.936379483110784,14.12415772923605,5.450559670220847,48.36893732743553,5.360779004561173,4.0074886645599985,27.999509476659192,11.409393866762887,545.9555315439122,1.8900455901855833,42.99311945282382,53.59679382808993,46.78684063905533,59.643853386124945,47.491794487853014,61.41019393359801,46.564200114258185,62.69059752312778,1
4034.8227052001826,1894.8579916443834,563.9040023154448,3214.5303860252066,21.623029060827275,8.252680856947588,32.79787168919023,12.859077574825905,8.398769763721438,76.12064750380814,8.281218744812382,8.414680611755202,40.907717692635345,18.307104845180106,741.197215165425,3.7394370042119203,42.56711491826896,54.35800092831275,44.77555470790481,41.54498965354538,64.18797710056528,54.77795192613907,56.66665162184554,48.245808503917225,1
4477.265481761079,2293.1956593327727,597.9098285337058,4029.9899249081072,16.707542367561167,5.617681391209345,20.04412773269976,7.839185886091339,3.059324067159487,30.78854488794664,3.196843038998317,3.636121190071005,29.597639810992103,13.422687441463157,599.4817556790728,2.145550481134381,60.36751582691146,37.80949738607637,56.217910074012735,43.87740872311004,39.31162299073536,57.084728426703784,68.19581549506242,59.74146138774496,1
4015.0340377170332,2649.9632954160925,609.2950428887982,3659.5220842581534,35.63960800793407,15.392967717006238,54.78449353410737,21.317678843597925,4.749193296806222,60.66361278848616,5.897575782170496,5.320130407284113,27.687291454806097,14.22119684877609,662.7892459270132,2.7166586669284367,49.49708720859849,53.96257934891297,50.99532087418227,39.41488793671246,69.90577267789178,48.31337432650945,37.35234380900008,33.113126767207554,0
4552.66047648572,2715.5370118333194,636.900979109479,3512.3460315056464,30.446382449656635,13.035357861141406,46.17212776970019,18.613439693224297,10.906400008450127,96.83707795834917,10.941357886654378,10.063611533778127,23.31820848083916,13.762089912902125,478.06028160371653,1.7657272638544097,63.46184561667876,58.991712692803674,43.13622556952484,42.83990551387497,62.626528996665925,51.391945412318535,33.16460432023197,31.188702947441815,0
5309.371512895774,3556.1590853917673,690.9857010185115,4376.23667619807,20.721164115217324,6.740939792551507,30.861616282024954,10.965042966539757,8.557536836298826,86.48304298027605,9.741665993008104,8.217245297481877,11.573007419407741,5.627813035768336,262.97091434210995,0.2561239274383648,42.48854321015101,55.95447431132909,51.89876597126381,48.11968562590084,57.65753408138421,54.69996252887741,38.22731953181474,38.408123994246345,1
4987.507246579045,2922.789570648139,625.8720600342241,3995.3967671344903,31.028827265819686,13.074193992577351,48.003447180907905,19.446032960940997,8.05151679072818,87.53057990489162,8.755660916932715,8.284369068343596,17.622624404985068,11.392998569424265,366.1917490115898,0.49893841902976765,38.64157304643778,38.33070975604343,67.29940776724926,69.59518689786505,50.39348161200664,54.089505475755296,37.81445151211018,54.54546378662093,0
4494.114786472529,2612.4710327901034,646.0910592690794,4074.0421725694587,33.059184575722846,12.719102627121202,54.7673567639575,21.630829052763463,8.265344472705154,73.11313948634255,7.331513218207332,7.478662320138071,35.70416010384222,16.68955412432759,724.8948167989175,3.7947984135283184,68.10908110103527,40.41501006059771,68.56756460946147,53.38773819830668,47.645623811740755,44.94486277728804,52.94506806718451,50.78146631430469,0
5610.682625302587,3443.5546998299374,693.0918398580862,4198.628057685879,7.99777065039765,1.2569692285085,17.386975510337358,5.5627721478590075,9.958497987910539,97.28919088580147,10.287926699407864,10.059937393694995,30.968824071632646,16.753475280098733,616.2547896927657,3.2460133695780495,36.73832848810368,61.20082043188094,51.749745640189126,62.755240880665724,50.59394101573639,46.62755007176937,59.7122571266581,42.12468642561732,0
6258.556502484977,3401.7016709867835,679.2989320636228,4420.526642353632,19.38661022985206,7.935407115374555,34.93443088945525,13.40780432282057,8.545506800387738,78.0608509113184,8.817108378655877,8.202012357680662,27.33604336246983,14.450641365077034,635.6981820924087,2.607260237799704,62.65495397547048,36.15059771439152,48.58160059743426,51.4491902675705,45.184935362030835,39.936213667284605,50.129007372571365,43.43915186271799,0
3769.146737150639,1072.4706097884705,518.6544358142825,2821.4667244471943,22.056655540927807,9.058614428420903,36.75301724052818,15.131537716857123,7.0853181199566695,72.61509784370733,7.213853991590699,7.050662811612742,28.71133937329094,16.079381205239784,528.8438554472016,2.4102267236935444,39.50899533271024,39.31850167168873,62.20893899664624,60.415313271758464,46.36924045759093,58.0351933999807,52.72020093828677,43.7582694021856,1
5089.7259512121445,2581.6791838696886,650.6869217404552,3962.1194488090196,28.045796506243423,13.081400759355926,43.58977670606257,18.373404150855396,4.98925662930188,43.01697388762983,4.765955136770852,4.106230624898822,23.21214464371175,10.37645616700307,495.8694921255476,1.5444065076231703,57.67126077328645,65.83078432572516,54.903475488423425,40.44422882295543,42.47882305885728,61.07587776224155,56.628457086419026,50.70142731470764,1
4058.2224924477027,1897.3933488231555,586.7761119733353,3129.8389252374714,24.214144276375976,9.44040312298821,38.074366168247664,14.313596094974008,6.968039909725766,70.17871142856958,6.336539943985071,7.097787521425698,29.99856106321162,10.761063822567138,499.0507457854916,2.6835253011099196,43.14003983550257,40.9814760365566,55.74055573681266,39.64906951573751,58.22351117952847,69.46585848367415,54.136847633963384,60.19786791722109,1
4959.015223095502,2748.351494976904,638.3776768511107,4044.6186089094517,22.63589421136988,8.72229676949478,44.83744796494492,14.860371845698413,5.334806249237197,60.96138021457854,7.230638202441499,5.355506626224214,20.05038741454794,8.00558563853526,346.7140267361682,1.2552018730559205,65.59340583027151,42.68251807881762,49.62496385527219,69.6075776963135,51.5944361042215,19.774008877158344,53.298115440416055,59.25217797292097,1
4033.373858224894,1715.9015611412672,570.9983829689568,3256.697183080247,24.357361369879104,10.616184905973622,39.20972303444685,14.271045038635835,5.415550550618107,70.14367268460542,5.947939222446433,5.144403161098197,29.749676510780652,14.677555219457041,577.6410734252587,2.829253641466427,70.25953851862727,56.38684031484254,37.236893321856215,54.69508869755131,55.01099692843615,58.85502673254693,52.709787288732265,47.537410516195045,1
4655.835051956456,2839.308766843695,670.531008756017,3991.5780415003264,36.28402526731809,15.621131206713802,54.22212950947095,23.008354034256687,6.233333342816387,58.212769980675574,6.432999251055524,5.82222543299586,21.451410688748698,9.11256562411749,404.328775349367,1.8089777835455791,60.97159171222545,57.84865531258304,35.78433559560207,35.11021272507568,43.25284175829344,56.209810548667896,61.76035635029479,49.268161697851774,1
5480.371648690278,3083.657600522728,670.69252535952,3933.3107732588896,38.86879942853419,18.0048927460625,53.92052935083632,23.785920023575798,6.181939923832508,66.68383544120934,6.935916705013937,6.976798390717176,26.099129746276223,9.598883226315628,470.1750816028306,1.8448148622173157,54.107394669476946,48.32594476870834,49.47182739423868,56.96754473954696,38.22026321825555,76.91688459959641,39.02755928666842,55.37027311992811,0
4545.949226142745,2795.3960710160236,645.7372376827033,3641.6000723707452,22.022880647086836,8.382899834155705,37.857354246385796,11.759647716276929,7.007859859785238,65.31705147057691,7.163379460502731,6.416231326783157,24.691457476469047,13.136875672803,567.4406523134387,2.428864407565568,46.94179068746127,35.67638539855115,39.34269961966575,48.911613232867566,41.327017405883836,45.906867385195866,45.40451340593251,38.80571619200815,0
3734.9252323916053,2173.6138773528223,590.0442346466256,3221.5957947344746,18.60751957365706,5.6382731953965175,30.818016615640552,12.060017170207091,8.545677383830895,72.18166485047243,9.64673012850805,8.668201528130936,20.70544760686748,11.004499865342826,470.58177754985593,1.4550169236022314,58.48536588696095,44.82197192134356,58.34502501478346,48.17735133827953,52.81968559758652,42.713401387531185,53.02069518236221,49.627429386363374,1
5055.207846561364,3072.830920774507,632.2419230221748,3574.713488113089,40.76282641033037,17.446657343091328,62.60139598828742,25.95302796868461,5.438980681286954,50.29986512825187,4.7132890194659645,3.9921133116888123,28.998299110130777,15.915951346760222,629.5008767296424,2.7181233103897626,71.63138310213066,51.630415442526555,59.644421178104764,59.16514562960337,38.745799994759224,52.61883028284752,77.44908267013365,55.37878531208396,0
4551.650519543642,2042.1462561381416,599.5431066424553,3488.213289261493,20.66592636503161,6.300473306648783,37.30802376000295,11.988962793337121,7.101270225624577,74.3009611271199,7.196878447882744,6.979496735738688,27.958752886723083,13.082676214342705,581.0109983314488,2.439753261230273,46.14183588798192,40.80267249107338,65.1050394919894,38.57744433815594,56.41696217741597,36.00916537843828,41.73042135915556,54.16303614792953,1
3603.1294824017987,1849.33149197447,551.2141185785674,3378.5393361698566,21.283933873392368,7.1542670928874115,38.41344119892931,11.307943340987272,10.27447202437076,99.60365383473177,10.122831654585271,10.702880370935674,29.156868542933054,13.485276230711984,502.1826754794703,2.241608043613099,39.32646785216123,40.24399279972063,51.41012668219714,63.18429275040797,41.04462392411618,36.359771313281875,58.197419075808526,45.15620096207025,1
5047.753050493034,3482.486392182265,681.5112905756357,4109.992648161594,23.69727226276556,9.494454028451809,35.98140132782668,16.474842999298964,7.874517946148551,70.47001449918282,6.701195113741893,7.010252174778322,29.64818323700722,16.17752624041167,657.6922487591813,3.570702209139815,68.55400549494775,62.500272117938565,69.86541406089243,53.49083001116584,45.96344189032097,56.13512168616671,42.98213782275535,41.51823015218849,0
4785.787116329263,1882.8417648661969,584.0777774619445,3223.5338977492383,26.31012338147203,10.904812937248414,43.43843070531778,18.309254430224883,8.91481888437639,88.09086924421766,9.00651109417555,8.674154476929559,13.977017595952198,4.678126456453643,348.53747886548183,0.9967130125013158,48.487045662929816,55.41047775807702,63.15015882285829,46.021656759202436,52.8312247004946,33.67977360780917,48.738882076527574,40.66794342658124,1
6081.64600309298,3590.699545192218,718.4175730762091,4455.082522209826,31.69695964478643,12.876676025244194,51.74058098781934,18.80908468669485,8.803792501941533,88.82479230681268,9.3289950630586,8.725620942605515,13.354248365727406,4.9561651821065755,353.1009198886656,0.008878543051234228,58.064191021920315,57.814403227703885,54.288886058489396,37.345981603979254,38.52855156559495,39.165624154282405,42.562992587716124,63.81552978975351,0
5144.946240419933,3886.271945787814,691.5683504328764,4405.710066069771,28.319746431475913,10.743134132600366,45.58708951181805,16.53876501414819,9.644077688963176,85.48546731892596,10.168421575458968,9.651075785159271,26.987654865911875,15.91643835840042,624.0671030289091,2.5363006924977722,52.669338308805976,58.961166319110696,58.01477876182162,68.44338261762178,29.704247263667902,62.18556054477351,69.19360287317863,50.04185743041547,0
3047.6732522665616,1497.7255813157803,554.1081540012095,2675.459633266987,21.82596509624909,7.745340660866272,29.308260678626148,11.647702885723294,7.916451965750066,88.7814903113108,9.263315890935507,8.081285652426297,30.317495329474465,16.503918196085408,674.7954095510613,2.932625498068158,53.4848178672985,39.94836196065948,44.83565886839645,47.13904098543811,61.919534716779594,56.163693941633625,54.20069695966831,37.507860691568624,1
5749.449916196997,3373.147253577412,681.467907059019,4251.307726413917,27.568477765857168,11.885301769045485,48.99791861920066,17.084246248188368,5.331760659884066,45.87024687254874,5.281806780438693,4.415502532258761,40.061083595774086,19.658014363945714,794.8283345139324,3.9037415385338137,48.02384427397571,54.83658622624708,18.818170057037914,36.97719957340314,48.64152711770054,37.31571293622732,45.40069590619787,29.675657312043203,0
4174.554299344258,2282.684986589692,623.4888625674479,3260.1113344698797,28.807047809339178,10.919583786776899,46.875492241934474,17.015938785089812,6.913169511870173,63.70576361973313,6.313390261787612,5.785526133896692,30.219529456843237,14.917261503406934,688.2137460980773,3.1608250021509194,49.433765058087644,61.92950084972978,60.98306898572891,49.22922584488937,43.932675901749086,64.19735495789593,60.23318569495387,49.987769950964704,1
5219.280466476607,3250.5606163781176,646.4669773130839,4195.81585196926,35.74746852133868,15.817413557938085,54.0629023575578,21.78744072318174,6.197933491054823,71.40394887428873,7.192445533993447,7.0216986653199704,29.57396577898852,15.84704668231262,594.840947545379,2.870700845480173,34.108050941049946,56.79314922404701,55.44206068554747,55.47693911955124,66.27856588695937,50.98371655252645,43.36847665934607,64.84907576556631,0
5347.857265114176,2951.2592339700604,638.5928575145941,4055.33918739649,24.582977684398937,8.41423727299242,35.37857011277231,13.729394159300945,3.981765333718607,45.35891215060051,5.017999312520209,5.160273403318829,18.236567349094713,8.245742259106256,364.2624492361249,1.2160147725696246,45.15538487384653,38.43345784883387,67.36991338324617,57.013795342737566,72.00236170400254,46.72568432592781,53.13334458335432,47.14771585445992,1
3380.7094203718534,1414.803800446583,542.8664700977305,2538.9542857006745,16.101587110326644,4.627013383491523,24.42490836358688,9.45496999266989,5.381503314221205,60.73774138623954,6.749024194771174,6.2490050614758,29.037257484593717,14.43455851134501,575.9781576232106,2.337218147280713,42.176723463337254,34.452942148999455,55.41115065692023,65.57695475733678,50.52311340861278,51.63010091714904,37.00360382944092,41.01955196076243,1
4705.952199427113,2586.8894873096046,627.2776303046134,4156.926934646445,19.639016548301996,6.156189839849761,32.23479092892575,13.018448546337567,5.871714352592842,57.4833787753213,4.974426590392259,5.934010430479282,30.576786012897163,14.268843616313493,656.7812658713352,2.917018791981656,62.475695164887725,41.968465952741894,48.72473182256787,56.36326256043329,53.41178831512068,49.21084957129227,47.35312865922512,57.887653265823495,1
4368.022418281753,2849.775929209284,649.4081309885762,3451.9970008558,35.46516977293096,14.58291611733066,55.72808556199322,20.43369033764644,3.6965469018622015,44.244248087282806,4.762261127690548,4.143259429995377,16.425283080749786,8.411385772017487,332.7285376295121,0.8016782625867584,47.711486085508845,55.46704978047501,45.594539903154455,50.16247388855258,76.57649184805057,61.79919688987399,53.86842106211322,46.66925860142564,1
5978.285930101565,3845.190168417236,690.7298282154645,4453.272199248415,21.76760504287469,7.185485553041115,35.56071010526881,11.786083063785794,6.826123323558327,77.68386342395758,8.735650228059475,7.656778371678367,19.675844536052523,7.878705931970819,395.5105684296264,0.570120862361059,51.906313800532494,48.14554478628431,44.349879889374776,73.20136687974835,44.13584707368123,55.907275841167845,53.84397949704552,48.409252936967064,1
3655.457074021613,1977.2517810584234,587.3360172908451,3034.6018222332154,11.60282251549649,3.3578271562176556,19.51513462123959,5.616285062295125,7.347987835908542,66.8268010242804,8.111948572472786,6.321465779297272,22.144939870117263,12.347457043354025,431.3835617889323,2.1446098222071495,34.10175593718531,52.78155652394761,52.15838040328058,70.99042474509756,62.296049699409586,41.261731576642475,41.933612631684724,52.70615839337406,1
5650.06560136366,3764.385309049582,705.35820219507,4379.644970795493,19.041280609634917,8.484469133928991,34.49360193732513,12.92464142639868,6.140924009208098,51.13489436826877,6.982524237431831,5.429424154172855,25.971590394221877,10.9561104793842,483.9929317587285,2.6093020467704866,51.599657875832825,37.37069694413975,32.27546517851258,39.453467859505984,60.042906351081626,44.79752332331982,42.72573759861609,46.632462859721976,1
4454.1852245909095,2807.297568297922,605.4851418401438,3084.607083386525,25.28926787879798,11.668879682166237,41.374178140999234,16.375637382516736,5.60204511332831,55.67637362012309,6.285103391262776,5.4652160641329655,1.2028368418350235,-0.7357804558058674,127.6476399660861,-1.167758864041481,66.0947136040046,58.31781439345173,39.1850695748271,60.57860878320896,44.59063977417275,57.82225531972702,32.92492637720352,56.610546921718566,1
4838.08206903413,2502.1032885840896,635.2660423493945,3729.1641117602867,31.618298124565197,13.803177720118788,47.59313046643011,18.98673042295796,6.19941479412448,67.88031339219125,6.45191566177084,6.341329372716414,24.11139993335185,11.699179636338624,538.7717326209528,2.2238866876685943,52.53494552821492,42.680259162558585,58.76253231500038,44.82933081837778,40.54113817510385,43.9563110571615,29.150903206417652,58.03743824198682,0
4258.566013978697,2539.291554776649,625.8596744800145,3276.893674493431,18.62922271495285,6.531617664282394,26.543360671678442,11.191152481633354,6.205619357492744,61.72598779266924,6.8703075694947975,6.641094628585768,27.292902426012688,13.48736830896659,566.7667521399383,1.9644676910376437,59.64306035842649,61.288713579015415,29.92338439873916,65.83986746614463,42.63129549699888,40.3498409075458,48.035409384576745,48.95085475124534,0
6320.409534099438,4396.627710988666,749.8678205291098,5007.334919668179,28.01308429732201,12.926066795055743,45.73400247379829,17.95847399200593,5.959640007485114,65.22050133176263,6.916265729736077,5.928967416614592,20.789828088721386,10.148146564456557,484.52009505083237,2.1243096455101718,47.73888367328065,49.730790389375,34.71281822642532,41.30250719567653,51.711991548976044,26.20771261433376,61.618104525130434,44.315126257586996,1
5695.551562593143,3720.362200094892,655.4568247868807,4517.2389539417045,28.38482539924966,12.57434228879061,50.215228556302755,18.753458357408494,6.608688633015483,72.52526223390458,7.594488259663391,6.6651503974842665,25.2018422467359,12.356061158333203,527.2110674825063,2.2235348462355033,44.73604930701847,20.166953591616682,44.395279005648476,53.814139468028536,53.79262443154163,58.469629523724265,55.11001627841274,52.959232085021085,0
7420.710161708967,4792.730247481883,789.6791636023488,5711.380240556918,20.144044477055736,7.670253944076343,34.13350437733937,12.414075913631446,6.595638741097755,64.33685763494503,6.643537074851906,6.24363279502808,27.425346114540037,14.074311450856062,549.1666741654996,2.650528251644215,60.464666001157866,47.99002839651893,46.21802948904387,66.703126183167,76.40115619989436,50.08675879611841,56.18037921898083,24.52238823543849,0
5245.887670000067,3809.5274392959495,688.503104626423,4478.699050641396,24.646506291581098,10.377889995324031,38.74672513506735,15.475110300284522,8.12694572044259,76.64105492615676,7.723264192521137,7.4818910292039496,16.24692035709032,7.727766435804421,316.3337883660738,1.073626012074231,46.36379667355449,41.21541658297676,50.98417446594711,54.210970528946326,40.08636920320589,47.925959250867855,50.48098490298465,45.62648143898436,1
5807.234249925527,3851.0454181983396,692.3195820940258,4411.614412966848,37.22051134412257,14.560172279190686,54.17052241525842,22.895126558511784,8.39156269045012,81.97369672545464,8.849392541203333,7.709683685553568,28.59306138657154,12.795440527767967,544.6877268992425,2.6087868706237813,40.40405410350591,41.519832791665095,58.811007263697995,61.836241790583905,52.30071045399551,41.19319324832526,50.12796457192005,44.25290043651937,0
6188.9576510046245,3673.6115792169962,686.8855580546979,4369.261848480118,35.34186651269689,15.334018714786454,57.746685506010856,21.239798734421782,7.5790412414904385,76.8194357704263,7.902288810879541,7.935821709134482,19.826253641277518,10.508043560766176,518.8908875412748,1.5020453219980268,49.84872091942024,48.37569348179482,53.169770566420176,43.758401172338424,42.4858974988079,44.457635844281285,49.96310677622674,57.080899573244764,0
4644.150515942084,2467.6123116732783,617.7925650644858,3520.896013569829,30.697707278408018,12.645315982712283,43.3395911054827,21.18540398826866,4.953411294719282,57.12741701147845,6.825369075367861,6.461190524170823,19.102386339572675,7.061434597307695,362.8102140808631,1.0469114568811848,47.02136965047635,60.68796291410936,56.235932996435274,38.3521916812993,59.04395139390576,49.63865497646678,67.15984288426603,39.14834291887548,1
4744.162671212075,3029.139685518906,652.5970244706153,4134.466436580067,26.706009851876452,11.757925486413177,42.76467302737563,14.847306986378538,6.264302278228556,65.03162863742345,6.434354764511803,5.163683190444451,28.099460803291183,13.632351118388467,479.3711301813614,2.2774744863614247,61.37811066071899,58.43956492029663,44.40160890402871,39.00718352787572,54.67247348655425,38.65923436237823,47.076075385752354,60.53105626641741,0
6044.083803227105,4320.332697477764,729.0246668494774,5021.121119046421,31.662144124927753,12.470589788376266,48.68911838643672,18.12270721293683,7.651265318987828,80.72266654746211,8.507338331175992,8.288651309850447,37.71617441860967,18.331155348783323,700.2772609515882,4.002537763880423,58.10008872492845,63.95025070858204,50.51346154680667,56.98585328810966,37.255582298969486,50.99760447912173,62.473583363288164,48.44072144439876,0
4123.499843328161,2912.174458098671,649.7479619021691,3937.0759044935116,21.9600084208759,8.508739648043928,38.28364470040052,15.641851297752925,5.501565103091475,68.69551487492657,7.421746332009528,6.759484808317069,13.688517927175608,7.017900217429833,258.4924559768737,0.1658958851748961,36.46905978933901,49.932246775825185,43.13980596937782,44.32336272837114,45.95058588820113,67.12136843645439,36.28828035313399,53.91769404753917,1
4969.988110212053,3696.0003743764823,676.2169298223299,4328.384270343763,25.904450996537026,9.396905759358402,36.74464164157669,14.872764823755412,7.575031204769537,72.71232319494061,7.771506806246208,7.073404962343537,10.882747374818635,7.822342510139444,225.09595254202821,0.47942524503366335,55.96145533701782,31.263583560430707,49.1286985834183,65.61577021142317,51.07652963111624,44.78652109325806,39.66907180055878,62.776176507763445,1
5385.854133353801,2936.7722553651206,640.3125157701265,4206.656932086062,20.84459709754388,7.195150616203245,34.07777402283363,11.32454731091649,3.1347565228754495,18.417402473783056,3.829548268409951,3.1602103712312917,9.357093946682015,6.703015500485174,265.5630015833783,0.33183951665267963,37.50340098530885,44.37234251045543,56.069824847317776,47.437148778814986,57.724709841403794,50.15863809223,49.69062160955483,51.37582810009538,1
5530.774820300896,3659.8493287631286,672.3807175310247,4270.968503481501,27.443224755781454,10.05501508124892,39.78660637189004,15.29048666372218,2.678330631401988,28.168551310377843,2.7472195751047646,3.0991365229122723,39.22419078119854,20.381644800718746,748.2216210710154,4.195854421151018,52.65106003060891,40.897226649393204,55.25509986692726,64.38626755620962,55.81325167931958,65.82376041959137,35.46549607224114,43.754175468899255,0
